AÑO,CENTRO,DESCRIPCION CENTRO,SECCION,DESCRIPCION SECCION,PROGRAMA,DESCRIPCION PROGRAMA,CAPITULO,DESCRIPCION CAPITULO,ECONOMICO,DESCRIPCION ECONOMICO,IMPORTE
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,23301,ATENCIÓN A LAS PERSONAS MAYORES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,150728
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,23301,ATENCIÓN A LAS PERSONAS MAYORES,4,TRANSFERENCIAS CORRIENTES,48900,OTRAS TRANSFERENCIAS A FAMILIAS,5200
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,23301,ATENCIÓN A LAS PERSONAS MAYORES,7,TRANSFERENCIAS DE CAPITAL,78900,OTRAS TRANSFERENCIAS DE CAPITAL A FAMILIAS,7284
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,31401,CONSUMO,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,44031
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,31401,CONSUMO,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,53398
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,31401,CONSUMO,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,9885
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,31401,CONSUMO,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,41895
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,31401,CONSUMO,1,GASTOS DE PERSONAL,12006,TRIENIOS,30540
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,31401,CONSUMO,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,85646
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,31401,CONSUMO,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,194640
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,31401,CONSUMO,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,12558
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,31401,CONSUMO,1,GASTOS DE PERSONAL,13000,RETRIBUCIONES BÁSICAS,13101
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,31401,CONSUMO,1,GASTOS DE PERSONAL,13002,OTRAS REMUNERACIONES,15961
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,31401,CONSUMO,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,2633
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,31401,CONSUMO,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,117919
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,31401,CONSUMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,800
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,31401,CONSUMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,900
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,31401,CONSUMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22699,OTROS GASTOS DIVERSOS,655
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,31401,CONSUMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,650
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,31401,CONSUMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23121,LOCOMOCIÓN URBANA PERSONAL NO DIRECTIVO,1000
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,32101,COLEGIOS Y OTROS CENTROS EDUCATIVOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,889272
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,32101,COLEGIOS Y OTROS CENTROS EDUCATIVOS,6,INVERSIONES REALES,63200,EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA),262787
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,14677
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,35699
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,25137
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,12006,TRIENIOS,11480
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,44313
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,90264
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,5840
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,3498
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,52444
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21200,REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.,14000
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,1000
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22400,PRIMAS DE SEGUROS,1000
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22699,OTROS GASTOS DIVERSOS,1000
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22707,TALLERES CULTURALES DISTRITOS,249000
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,279000
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,33401,ACTIVIDADES CULTURALES,4,TRANSFERENCIAS CORRIENTES,48203,PREMIOS,3264
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,1,GASTOS DE PERSONAL,13000,RETRIBUCIONES BÁSICAS,1660487
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,1,GASTOS DE PERSONAL,13002,OTRAS REMUNERACIONES,415425
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,1,GASTOS DE PERSONAL,13100,RETRIBUCIONES BÁSICAS,369750
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,1,GASTOS DE PERSONAL,13102,OTRAS REMUNERACIONES,112510
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,13802
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,797347
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20800,ARRENDAMIENTOS DE OTRO INMOVILIZADO MATERIAL,28845
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21300,"REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE",22000
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21500,"REP., MANT. Y CONSERV. DE MOBILIARIO",1698
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21600,"REP., MANT.Y CONSERV. EQUIPOS PROCESO INFORMACIÓN",800
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21900,"REP., MANT. Y CONSERV. OTRO INMOVILIZADO MATERIAL",21194
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22104,VESTUARIO,20186
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22106,PRODUCTOS FARMACÉUTICOS Y MATERIAL SANITARIO,4185
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22110,PRODUCTOS DE LIMPIEZA Y ASEO,19500
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22111,"REPUESTOS DE MAQUIN., UTILLAJE Y ELEM.TRANSPORTES",7845
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22112,"SUMIN.MAT.ELECTRÓNICO, ELÉCTRICO Y TELECOMUNICAC.",1615
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,75708
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22400,PRIMAS DE SEGUROS,2463
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22699,OTROS GASTOS DIVERSOS,20200
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,165619
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,6,INVERSIONES REALES,63200,EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA),162779
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,10000,RETRIBUCIONES BÁSICAS,91789
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,11000,RETRIBUCIONES BÁSICAS,29354
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,11001,RETRIBUCIONES COMPLEMENTARIAS,63897
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,18264
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,12006,TRIENIOS,1251
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,10426
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,26137
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,1403
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,8778
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,53179
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,3267
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,10100,RETRIBUCIONES BÁSICAS,92128
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,105674
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,141460
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,117801
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,259749
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,12005,SUELDOS DEL GRUPO E,99827
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,12006,TRIENIOS,129387
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,413417
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,895904
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,70295
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,13000,RETRIBUCIONES BÁSICAS,9816
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,13002,OTRAS REMUNERACIONES,12790
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,46275
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,554281
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20400,ARRENDAMIENTOS DE MATERIAL DE TRANSPORTE,11300
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20500,ARRENDAMIENTOS DE MOBILIARIO Y ENSERES,10337
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21500,"REP., MANT. Y CONSERV. DE MOBILIARIO",850
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21600,"REP., MANT.Y CONSERV. EQUIPOS PROCESO INFORMACIÓN",1080
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,9450
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",14082
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,5872
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22104,VESTUARIO,5556
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22105,PRODUCTOS ALIMENTICIOS,300
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22110,PRODUCTOS DE LIMPIEZA Y ASEO,100
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22111,"REPUESTOS DE MAQUIN., UTILLAJE Y ELEM.TRANSPORTES",500
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22112,"SUMIN.MAT.ELECTRÓNICO, ELÉCTRICO Y TELECOMUNICAC.",1000
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,4000
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22603,PUBLICACIÓN EN DIARIOS OFICIALES,15675
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22604,GASTOS JURÍDICOS Y CONTENCIOSOS,99
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,6000
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,5900
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23121,LOCOMOCIÓN URBANA PERSONAL NO DIRECTIVO,200
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23303,INDEMNIZACIÓN A VOCALES DE JUNTAS DE DISTRITO,170779
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92401,PARTICIPACIÓN CIUDADANA,4,TRANSFERENCIAS CORRIENTES,48901,OTRAS TRANSFERENCIAS  A INSTITUC. SIN FINES  LUCRO,25869
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,92401,PARTICIPACIÓN CIUDADANA,7,TRANSFERENCIAS DE CAPITAL,78901,OTRAS TRANSF. DE CAPITAL A INST. SIN FINES LUCRO,1482
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,93302,EDIFICIOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22701,SEGURIDAD,212000
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,93302,EDIFICIOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,1308559
2013,001,AYUNTAMIENTO DE MADRID,203,DISTRITO DE RETIRO,93302,EDIFICIOS,6,INVERSIONES REALES,63200,EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA),304337
2013,001,AYUNTAMIENTO DE MADRID,204,DISTRITO DE SALAMANCA,15502,OTRAS ACTUACIONES EN VÍAS PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21000,REP.MANT. Y CONSERV. BIENES DESTINADOS USO GENERAL,6000
2013,001,AYUNTAMIENTO DE MADRID,204,DISTRITO DE SALAMANCA,23102,"FAMILIA, INFANCIA Y VOLUNTARIADO",4,TRANSFERENCIAS CORRIENTES,48200,PARA ATENCIONES BENÉFICAS Y ASISTENCIALES,31800
2013,001,AYUNTAMIENTO DE MADRID,204,DISTRITO DE SALAMANCA,23102,"FAMILIA, INFANCIA Y VOLUNTARIADO",4,TRANSFERENCIAS CORRIENTES,48900,OTRAS TRANSFERENCIAS A FAMILIAS,14950
2013,001,AYUNTAMIENTO DE MADRID,204,DISTRITO DE SALAMANCA,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,237323
2013,001,AYUNTAMIENTO DE MADRID,204,DISTRITO DE SALAMANCA,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,9885
2013,001,AYUNTAMIENTO DE MADRID,204,DISTRITO DE SALAMANCA,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,75411
2013,001,AYUNTAMIENTO DE MADRID,204,DISTRITO DE SALAMANCA,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,1,GASTOS DE PERSONAL,12006,TRIENIOS,56074
2013,001,AYUNTAMIENTO DE MADRID,204,DISTRITO DE SALAMANCA,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,181466
2013,001,AYUNTAMIENTO DE MADRID,204,DISTRITO DE SALAMANCA,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,344862
2013,001,AYUNTAMIENTO DE MADRID,204,DISTRITO DE SALAMANCA,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,24895
2013,001,AYUNTAMIENTO DE MADRID,204,DISTRITO DE SALAMANCA,23106,INCLUSIÓN SOCIAL Y EMERGENCIAS,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,246785
