Датум на објавување;Број раздел;Назив раздел;Сметка;Број потпрограма;Назив потпрограма;Категорија;Назив категорија;Ставка;Назив ставка;Буџет
2014-09-09T00:00:00;7001;МИНИСТЕРСТВО ЗА ПРАВДА;630;Г1;БОРБА ПРОТИВ КОРУПЦИЈА И ОРГАНИЗИРАН КРИМИНАЛ;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;100000
2014-09-09T00:00:00;7001;МИНИСТЕРСТВО ЗА ПРАВДА;630;ГА;РЕФОРМА НА СУДСТВОТО;48;КАПИТАЛНИ РАСХОДИ;481;Градежни објекти;70000000
2014-09-09T00:00:00;7001;МИНИСТЕРСТВО ЗА ПРАВДА;630;ГА;РЕФОРМА НА СУДСТВОТО;48;КАПИТАЛНИ РАСХОДИ;483;Купување на мебел;13000000
2014-09-09T00:00:00;7001;МИНИСТЕРСТВО ЗА ПРАВДА;630;К2;СТРУЧНО ОСПОСОБУВАЊЕ И УСОВРШУВАЊЕ;42;СТОКИ И УСЛУГИ;425;Договорни услуги;177000
2014-09-09T00:00:00;7001;МИНИСТЕРСТВО ЗА ПРАВДА;631;10;АДМИНИСТРАЦИЈА;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;1300000
2014-09-09T00:00:00;7001;МИНИСТЕРСТВО ЗА ПРАВДА;631;10;АДМИНИСТРАЦИЈА;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;300000
2014-09-09T00:00:00;7001;МИНИСТЕРСТВО ЗА ПРАВДА;631;10;АДМИНИСТРАЦИЈА;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;100000
2014-09-09T00:00:00;7001;МИНИСТЕРСТВО ЗА ПРАВДА;631;10;АДМИНИСТРАЦИЈА;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;50000
2014-09-09T00:00:00;7001;МИНИСТЕРСТВО ЗА ПРАВДА;631;10;АДМИНИСТРАЦИЈА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;5575000
2014-09-09T00:00:00;7001;МИНИСТЕРСТВО ЗА ПРАВДА;631;10;АДМИНИСТРАЦИЈА;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;300000
2014-09-09T00:00:00;7001;МИНИСТЕРСТВО ЗА ПРАВДА;631;10;АДМИНИСТРАЦИЈА;46;СУБВЕНЦИИ И ТРАНСФЕРИ;465;Исплата по извршни исправи;1325000
2014-09-09T00:00:00;7001;МИНИСТЕРСТВО ЗА ПРАВДА;631;10;АДМИНИСТРАЦИЈА;48;КАПИТАЛНИ РАСХОДИ;480;Купување на опрема и машини;450000
2014-09-09T00:00:00;7001;МИНИСТЕРСТВО ЗА ПРАВДА;631;10;АДМИНИСТРАЦИЈА;48;КАПИТАЛНИ РАСХОДИ;483;Купување на мебел;600000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;20;САНКЦИИ;40;ПЛАТИ И НАДОМЕСТОЦИ;401;Основни плати;7200000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;20;САНКЦИИ;40;ПЛАТИ И НАДОМЕСТОЦИ;402;Придонеси за социјално осигурување;2700000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;20;САНКЦИИ;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;104000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;20;САНКЦИИ;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;960000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;20;САНКЦИИ;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;80000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;20;САНКЦИИ;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;295000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;20;САНКЦИИ;42;СТОКИ И УСЛУГИ;425;Договорни услуги;250000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;20;САНКЦИИ;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;302000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;20;САНКЦИИ;46;СУБВЕНЦИИ И ТРАНСФЕРИ;465;Исплата по извршни исправи;48000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;20;САНКЦИИ;48;КАПИТАЛНИ РАСХОДИ;480;Купување на опрема и машини;64000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;40;ПЛАТИ И НАДОМЕСТОЦИ;401;Основни плати;200677000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;40;ПЛАТИ И НАДОМЕСТОЦИ;402;Придонеси за социјално осигурување;85930000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;40;ПЛАТИ И НАДОМЕСТОЦИ;404;Надоместоци;27900000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;8633000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;84561000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;72711000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;5312000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;42;СТОКИ И УСЛУГИ;425;Договорни услуги;10452000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;1000000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;46;СУБВЕНЦИИ И ТРАНСФЕРИ;464;Разни трансфери;1525000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;46;СУБВЕНЦИИ И ТРАНСФЕРИ;465;Исплата по извршни исправи;4912000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;47;СОЦИЈАЛНИ БЕНЕФИЦИИ;471;Социјални надоместоци;1202000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;3Б;РЕФОРМИ НА КАЗНЕНО-ПОПРАВНИТЕ УСТАНОВИ;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;50000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;3Б;РЕФОРМИ НА КАЗНЕНО-ПОПРАВНИТЕ УСТАНОВИ;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;150000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;3Б;РЕФОРМИ НА КАЗНЕНО-ПОПРАВНИТЕ УСТАНОВИ;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;150000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;3Б;РЕФОРМИ НА КАЗНЕНО-ПОПРАВНИТЕ УСТАНОВИ;42;СТОКИ И УСЛУГИ;425;Договорни услуги;800000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;3Б;РЕФОРМИ НА КАЗНЕНО-ПОПРАВНИТЕ УСТАНОВИ;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;50000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;3Б;РЕФОРМИ НА КАЗНЕНО-ПОПРАВНИТЕ УСТАНОВИ;48;КАПИТАЛНИ РАСХОДИ;481;Градежни објекти;10827000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;630;3Б;РЕФОРМИ НА КАЗНЕНО-ПОПРАВНИТЕ УСТАНОВИ;48;КАПИТАЛНИ РАСХОДИ;486;Купување на возила;262000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;786;3Б;РЕФОРМИ НА КАЗНЕНО-ПОПРАВНИТЕ УСТАНОВИ;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;240000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;786;3Б;РЕФОРМИ НА КАЗНЕНО-ПОПРАВНИТЕ УСТАНОВИ;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;610000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;786;3Б;РЕФОРМИ НА КАЗНЕНО-ПОПРАВНИТЕ УСТАНОВИ;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;160000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;786;3Б;РЕФОРМИ НА КАЗНЕНО-ПОПРАВНИТЕ УСТАНОВИ;42;СТОКИ И УСЛУГИ;425;Договорни услуги;4000000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;786;3Б;РЕФОРМИ НА КАЗНЕНО-ПОПРАВНИТЕ УСТАНОВИ;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;800000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;786;3Б;РЕФОРМИ НА КАЗНЕНО-ПОПРАВНИТЕ УСТАНОВИ;48;КАПИТАЛНИ РАСХОДИ;480;Купување на опрема и машини;6000000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;786;3Б;РЕФОРМИ НА КАЗНЕНО-ПОПРАВНИТЕ УСТАНОВИ;48;КАПИТАЛНИ РАСХОДИ;481;Градежни објекти;169352000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;786;3Б;РЕФОРМИ НА КАЗНЕНО-ПОПРАВНИТЕ УСТАНОВИ;48;КАПИТАЛНИ РАСХОДИ;486;Купување на возила;2768000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;787;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;160000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;787;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;3220000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;787;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;5019000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;787;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;2293000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;787;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;42;СТОКИ И УСЛУГИ;425;Договорни услуги;1240000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;787;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;1926000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;787;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;46;СУБВЕНЦИИ И ТРАНСФЕРИ;464;Разни трансфери;115000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;787;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;46;СУБВЕНЦИИ И ТРАНСФЕРИ;465;Исплата по извршни исправи;183000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;787;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;47;СОЦИЈАЛНИ БЕНЕФИЦИИ;471;Социјални надоместоци;2426000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;787;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;48;КАПИТАЛНИ РАСХОДИ;480;Купување на опрема и машини;1326000
2014-09-09T00:00:00;7002;УПРАВА ЗА ИЗВРШУВАЊЕ НА САНКЦИИ;787;30;КАЗНЕНО-ПОПРАВНИ УСТАНОВИ;48;КАПИТАЛНИ РАСХОДИ;482;Други градежни објекти;260000
2014-09-09T00:00:00;7003;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;630;20;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;40;ПЛАТИ И НАДОМЕСТОЦИ;401;Основни плати;103162000
2014-09-09T00:00:00;7003;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;630;20;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;40;ПЛАТИ И НАДОМЕСТОЦИ;402;Придонеси за социјално осигурување;37990000
2014-09-09T00:00:00;7003;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;630;20;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;1500000
2014-09-09T00:00:00;7003;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;630;20;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;800000
2014-09-09T00:00:00;7003;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;630;20;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;100000
2014-09-09T00:00:00;7003;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;630;20;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;42;СТОКИ И УСЛУГИ;425;Договорни услуги;650000
2014-09-09T00:00:00;7003;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;630;20;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;46;СУБВЕНЦИИ И ТРАНСФЕРИ;464;Разни трансфери;1125000
2014-09-09T00:00:00;7003;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;630;2А;РЕКОНСТРУКЦИЈА И ОПРЕМУВАЊЕ НА ПОДРАЧНИ ОДДЕЛЕНИЈА,ПОДРАЧНИ И МЕСНИ КАНЦЕЛАРИИ;48;КАПИТАЛНИ РАСХОДИ;480;Купување на опрема и машини;12500000
2014-09-09T00:00:00;7003;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;630;2А;РЕКОНСТРУКЦИЈА И ОПРЕМУВАЊЕ НА ПОДРАЧНИ ОДДЕЛЕНИЈА,ПОДРАЧНИ И МЕСНИ КАНЦЕЛАРИИ;48;КАПИТАЛНИ РАСХОДИ;485;Вложувања и нефинансиски средства;4000000
2014-09-09T00:00:00;7003;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;631;20;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;40;ПЛАТИ И НАДОМЕСТОЦИ;401;Основни плати;3908000
2014-09-09T00:00:00;7003;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;631;20;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;40;ПЛАТИ И НАДОМЕСТОЦИ;402;Придонеси за социјално осигурување;1445000
2014-09-09T00:00:00;7003;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;631;20;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;436000
2014-09-09T00:00:00;7003;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;631;20;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;9599000
2014-09-09T00:00:00;7003;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;631;20;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;6000000
2014-09-09T00:00:00;7003;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;631;20;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;2397000
2014-09-09T00:00:00;7003;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;631;20;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;42;СТОКИ И УСЛУГИ;425;Договорни услуги;6000000
2014-09-09T00:00:00;7003;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;631;20;УПРАВА ЗА ВОДЕЊЕ НА МАТИЧНИТЕ КНИГИ;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;700000
